,Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,STATE,LOCATION,Socioeconomic Status,Household Composition & Disability,Minority Status & Language,Housing Type & Transportation,Overall Vulnerability
783953,2021-06-11,23017,23,Oxford County,ME,47.4,27466,27466.0,53.4,26696,56.3,10351,79.1,96.1,31406.0,54.2,31404.0,61.0,30098.0,63.4,11190.0,85.5,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783954,2021-06-10,23017,23,Oxford County,ME,47.4,27464,27464.0,53.4,26696,56.3,10351,79.1,96.1,31403.0,54.2,31401.0,61.0,30098.0,63.4,11190.0,85.5,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783955,2021-06-09,23017,23,Oxford County,ME,47.0,27229,27229.0,52.9,26568,56.0,10338,79.0,96.1,31337.0,54.1,31335.0,60.9,30038.0,63.3,11183.0,85.4,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783956,2021-06-08,23017,23,Oxford County,ME,46.8,27112,27112.0,52.7,26503,55.9,10324,78.9,96.1,31291.0,54.0,31289.0,60.8,30000.0,63.2,11180.0,85.4,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783957,2021-06-07,23017,23,Oxford County,ME,46.1,26700,26700.0,51.9,26205,55.2,10296,78.6,96.1,31138.0,53.7,31136.0,60.5,29866.0,62.9,11166.0,85.3,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783958,2021-06-06,23017,23,Oxford County,ME,46.0,26684,26684.0,51.8,26189,55.2,10294,78.6,96.1,31126.0,53.7,31124.0,60.5,29854.0,62.9,11164.0,85.3,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783959,2021-06-05,23017,22,Oxford County,ME,46.0,26683,26683.0,51.8,26188,55.2,10294,78.6,96.1,31125.0,53.7,31123.0,60.5,29853.0,62.9,11164.0,85.3,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783960,2021-06-04,23017,22,Oxford County,ME,45.6,26459,26459.0,51.4,26063,54.9,10282,78.5,96.1,31027.0,53.5,31025.0,60.3,29766.0,62.7,11153.0,85.2,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783961,2021-06-03,23017,22,Oxford County,ME,45.4,26299,26299.0,51.1,25908,54.6,10264,78.4,96.0,30905.0,53.3,30903.0,60.0,29655.0,62.5,11141.0,85.1,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783962,2021-06-02,23017,22,Oxford County,ME,45.2,26222,26222.0,51.0,25854,54.5,10253,78.3,96.1,30879.0,53.3,30877.0,60.0,29634.0,62.5,11136.0,85.1,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783963,2021-06-01,23017,22,Oxford County,ME,44.7,25892,25892.0,50.3,25537,53.8,10219,78.0,96.0,30659.0,52.9,30657.0,59.6,29449.0,62.1,11113.0,84.9,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783964,2021-05-31,23017,22,Oxford County,ME,44.6,25879,25879.0,50.3,25524,53.8,10219,78.0,96.0,30638.0,52.8,30636.0,59.5,29428.0,62.0,11111.0,84.9,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783965,2021-05-30,23017,22,Oxford County,ME,44.6,25869,25869.0,50.3,25514,53.8,10217,78.0,96.0,30622.0,52.8,30620.0,59.5,29412.0,62.0,11110.0,84.9,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783966,2021-05-29,23017,21,Oxford County,ME,44.6,25866,25866.0,50.3,25511,53.8,10217,78.0,96.0,30613.0,52.8,30611.0,59.5,29403.0,62.0,11109.0,84.8,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783967,2021-05-28,23017,21,Oxford County,ME,44.3,25664,25664.0,49.9,25315,53.4,10194,77.9,96.0,30486.0,52.6,30484.0,59.2,29289.0,61.7,11095.0,84.7,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783968,2021-05-27,23017,21,Oxford County,ME,43.8,25415,25415.0,49.4,25072,52.8,10157,77.6,96.0,30335.0,52.3,30333.0,58.9,29155.0,61.4,11083.0,84.6,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783969,2021-05-26,23017,21,Oxford County,ME,43.2,25029,25029.0,48.6,24699,52.1,10109,77.2,96.0,30051.0,51.8,30049.0,58.4,28940.0,61.0,11057.0,84.4,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783970,2021-05-25,23017,21,Oxford County,ME,42.9,24887,24887.0,48.4,24560,51.8,10092,77.1,96.0,29977.0,51.7,29975.0,58.2,28873.0,60.8,11046.0,84.4,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783971,2021-05-24,23017,21,Oxford County,ME,42.0,24333,24333.0,47.3,24037,50.7,10061,76.8,95.9,29561.0,51.0,29559.0,57.4,28627.0,60.3,11025.0,84.2,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783972,2021-05-23,23017,21,Oxford County,ME,42.0,24329,24329.0,47.3,24033,50.6,10061,76.8,96.0,29551.0,51.0,29549.0,57.4,28619.0,60.3,11024.0,84.2,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783973,2021-05-22,23017,20,Oxford County,ME,41.9,24306,24306.0,47.2,24010,50.6,10061,76.8,96.0,29511.0,50.9,29509.0,57.3,28579.0,60.2,11014.0,84.1,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783974,2021-05-21,23017,20,Oxford County,ME,41.4,24027,24027.0,46.7,23755,50.1,10034,76.6,95.9,29268.0,50.5,29266.0,56.9,28435.0,59.9,11001.0,84.0,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783975,2021-05-20,23017,20,Oxford County,ME,40.6,23549,23549.0,45.8,23298,49.1,9986,76.3,95.9,28941.0,49.9,28939.0,56.2,28197.0,59.4,10971.0,83.8,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783976,2021-05-19,23017,20,Oxford County,ME,40.2,23326,23326.0,45.3,23080,48.6,9967,76.1,95.9,28661.0,49.4,28659.0,55.7,28034.0,59.1,10955.0,83.7,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783977,2021-05-18,23017,20,Oxford County,ME,40.1,23261,23261.0,45.2,23018,48.5,9950,76.0,95.9,28519.0,49.2,28517.0,55.4,27941.0,58.9,10932.0,83.5,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783978,2021-05-17,23017,20,Oxford County,ME,39.3,22807,22807.0,44.3,22592,47.6,9911,75.7,95.8,28118.0,48.5,28116.0,54.6,27671.0,58.3,10898.0,83.2,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783979,2021-05-16,23017,20,Oxford County,ME,39.3,22801,22801.0,44.3,22586,47.6,9910,75.7,95.8,28094.0,48.5,28092.0,54.6,27647.0,58.3,10894.0,83.2,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783980,2021-05-15,23017,19,Oxford County,ME,39.3,22793,22793.0,44.3,22578,47.6,9907,75.7,95.9,28077.0,48.4,28075.0,54.6,27630.0,58.2,10890.0,83.2,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783981,2021-05-14,23017,19,Oxford County,ME,38.9,22553,22553.0,43.8,22342,47.1,9886,75.5,95.8,27984.0,48.3,27982.0,54.4,27556.0,58.1,10874.0,83.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783982,2021-05-13,23017,19,Oxford County,ME,38.5,22320,22320.0,43.4,22110,46.6,9870,75.4,95.8,27874.0,48.1,27872.0,54.2,27446.0,57.8,10856.0,82.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783983,2021-05-12,23017,19,Oxford County,ME,37.9,21953,21953.0,42.7,21749,45.8,9838,75.1,95.7,27682.0,47.7,27680.0,53.8,27290.0,57.5,10840.0,82.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783984,2021-05-11,23017,19,Oxford County,ME,37.4,21699,21699.0,42.2,21532,45.4,9820,75.0,95.7,27622.0,47.6,27620.0,53.7,27231.0,57.4,10824.0,82.7,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783985,2021-05-10,23017,19,Oxford County,ME,35.8,20738,20738.0,40.3,20622,43.5,9714,74.2,95.6,27275.0,47.0,27273.0,53.0,26908.0,56.7,10780.0,82.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783986,2021-05-09,23017,19,Oxford County,ME,35.7,20713,20713.0,40.2,20597,43.4,9709,74.2,95.6,27241.0,47.0,27239.0,52.9,26874.0,56.6,10773.0,82.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783987,2021-05-08,23017,18,Oxford County,ME,35.7,20712,20712.0,40.2,20596,43.4,9709,74.2,95.6,27240.0,47.0,27238.0,52.9,26873.0,56.6,10773.0,82.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783988,2021-05-07,23017,18,Oxford County,ME,35.2,20395,20395.0,39.6,20296,42.8,9675,73.9,95.6,27136.0,46.8,27134.0,52.7,26774.0,56.4,10762.0,82.2,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783989,2021-05-06,23017,18,Oxford County,ME,34.4,19971,19971.0,38.8,19898,41.9,9608,73.4,95.5,26907.0,46.4,26905.0,52.3,26553.0,56.0,10729.0,81.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783990,2021-05-05,23017,18,Oxford County,ME,33.5,19421,19421.0,37.7,19365,40.8,9535,72.8,95.5,26474.0,45.7,26472.0,51.4,26144.0,55.1,10690.0,81.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783991,2021-05-04,23017,18,Oxford County,ME,32.9,19054,19054.0,37.0,18998,40.0,9465,72.3,95.5,26165.0,45.1,26163.0,50.8,25839.0,54.5,10645.0,81.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783992,2021-05-03,23017,18,Oxford County,ME,31.6,18295,18295.0,35.5,18272,38.5,9350,71.4,95.4,25629.0,44.2,25627.0,49.8,25314.0,53.3,10582.0,80.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783993,2021-05-02,23017,18,Oxford County,ME,31.6,18295,18295.0,35.5,18272,38.5,9350,71.4,95.4,25629.0,44.2,25627.0,49.8,25314.0,53.3,10582.0,80.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783994,2021-05-01,23017,17,Oxford County,ME,31.6,18295,18295.0,35.5,18272,38.5,9350,71.4,95.5,25629.0,44.2,25627.0,49.8,25314.0,53.3,10582.0,80.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783995,2021-04-30,23017,17,Oxford County,ME,30.9,17929,17929.0,34.8,17913,37.8,9285,70.9,95.4,25441.0,43.9,25439.0,49.4,25138.0,53.0,10565.0,80.7,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783996,2021-04-29,23017,17,Oxford County,ME,30.4,17617,17617.0,34.2,17607,37.1,9243,70.6,95.4,25148.0,43.4,25146.0,48.9,24850.0,52.4,10524.0,80.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783997,2021-04-28,23017,17,Oxford County,ME,29.8,17262,17262.0,33.5,17252,36.4,9182,70.1,95.4,24950.0,43.0,24948.0,48.5,24659.0,52.0,10498.0,80.2,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783998,2021-04-27,23017,17,Oxford County,ME,29.3,16960,16960.0,33.0,16951,35.7,9119,69.6,95.5,24808.0,42.8,24806.0,48.2,24527.0,51.7,10488.0,80.1,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
783999,2021-04-26,23017,17,Oxford County,ME,28.3,16415,16415.0,31.9,16407,34.6,8989,68.7,95.4,24321.0,42.0,24319.0,47.3,24068.0,50.7,10454.0,79.8,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
784000,2021-04-25,23017,17,Oxford County,ME,28.3,16415,16415.0,31.9,16407,34.6,8989,68.7,95.5,24305.0,41.9,24303.0,47.2,24052.0,50.7,10454.0,79.8,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
784001,2021-04-24,23017,16,Oxford County,ME,28.3,16414,16414.0,31.9,16406,34.6,8989,68.7,95.6,24290.0,41.9,24288.0,47.2,24037.0,50.7,10454.0,79.8,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
784002,2021-04-23,23017,16,Oxford County,ME,27.6,16022,16022.0,31.1,16014,33.7,8870,67.7,95.6,24052.0,41.5,24050.0,46.7,23806.0,50.2,10436.0,79.7,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
784003,2021-04-22,23017,16,Oxford County,ME,26.9,15618,15618.0,30.3,15613,32.9,8774,67.0,95.5,23753.0,41.0,23751.0,46.2,23513.0,49.6,10396.0,79.4,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
784004,2021-04-21,23017,16,Oxford County,ME,26.5,15353,15353.0,29.8,15349,32.3,8663,66.2,95.5,23476.0,40.5,23474.0,45.6,23248.0,49.0,10375.0,79.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
784005,2021-04-20,23017,16,Oxford County,ME,26.4,15280,15280.0,29.7,15276,32.2,8635,66.0,95.5,23323.0,40.2,23321.0,45.3,23124.0,48.7,10370.0,79.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
784006,2021-04-19,23017,16,Oxford County,ME,26.1,15147,15147.0,29.4,15143,31.9,8586,65.6,95.6,23055.0,39.8,23053.0,44.8,22869.0,48.2,10346.0,79.0,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
784007,2021-04-18,23017,16,Oxford County,ME,25.2,14609,14609.0,28.4,14605,30.8,8386,64.0,95.5,22657.0,39.1,22656.0,44.0,22484.0,47.4,10309.0,78.7,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
784008,2021-04-17,23017,15,Oxford County,ME,25.2,14603,14603.0,28.4,14599,30.8,8385,64.0,95.8,22656.0,39.1,22655.0,44.0,22483.0,47.4,10309.0,78.7,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
784009,2021-04-16,23017,15,Oxford County,ME,24.7,14327,14327.0,27.8,14324,30.2,8272,63.2,95.7,22325.0,38.5,22324.0,43.4,22161.0,46.7,10274.0,78.5,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
784010,2021-04-15,23017,15,Oxford County,ME,24.3,14060,14060.0,27.3,14057,29.6,8155,62.3,95.6,22013.0,38.0,22012.0,42.8,21861.0,46.1,10259.0,78.4,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
784011,2021-04-14,23017,15,Oxford County,ME,23.5,13599,13599.0,26.4,13596,28.7,7993,61.0,95.6,21602.0,37.3,21601.0,42.0,21464.0,45.2,10224.0,78.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
784012,2021-04-13,23017,15,Oxford County,ME,23.1,13396,13396.0,26.0,13393,28.2,7902,60.4,95.6,21283.0,36.7,21282.0,41.4,21153.0,44.6,10161.0,77.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
784013,2021-04-12,23017,15,Oxford County,ME,21.9,12695,12695.0,24.7,12692,26.7,7698,58.8,95.4,20422.0,35.2,20421.0,39.7,20386.0,43.0,10096.0,77.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
784014,2021-04-11,23017,15,Oxford County,ME,21.9,12673,12673.0,24.6,12670,26.7,7694,58.8,95.6,20400.0,35.2,20399.0,39.6,20364.0,42.9,10092.0,77.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
784015,2021-04-10,23017,14,Oxford County,ME,21.8,12638,12638.0,24.6,12636,26.6,7690,58.7,95.6,20372.0,35.1,20371.0,39.6,20336.0,42.9,10089.0,77.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
784016,2021-04-09,23017,14,Oxford County,ME,20.3,11753,11753.0,22.8,11751,24.8,7397,56.5,95.6,19833.0,34.2,19832.0,38.5,19811.0,41.8,10010.0,76.5,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
784017,2021-04-08,23017,14,Oxford County,ME,19.5,11300,11300.0,22.0,11298,23.8,7216,55.1,95.5,19235.0,33.2,19234.0,37.4,19219.0,40.5,9904.0,75.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,MAINE,"Oxford County, Maine",0.5417,0.5126,0.0933,0.4145,0.3726
